p-PaH106,Guest for Breakfast,1958,Henreid,7.380000
p-JuJ17,The Perils of Gwendoline in the Land of the Yik Yak,1985,Jaeckin,19.010000
p-TYg17,Dr.~No,1962,T.Young,6.600000
p-TYg12,Too Hot to Handle,1960,T.Young,18.910000
p-SRm10,The Velvet Vampire,1971,Rothman,8.380000
p-BiF13,Local Hero,1983,B.Forsyth,13.050000
p-GSt3,The Nitwits,1935,G.Stevens~sr.,6.530000
p-RD41,Conspiracy Theory,1997,R.Donner,6.180000
p-SG71,Assassins et Voleurs,1957,Guitry,5.260000
p-GSt9,Vigil in the Night,1940,G.Stevens~sr.,17.160000
p-ChR13,Hollywood Revue,1929,Ch.Reisner,15.370000
p-JNo10,Sunday,1997,Nossiter,6.640000
p-PSe10,Naked Gun 33 1/3: The Final Insult,1994,P.Segal,11.060000
p-GSt7,Vivacious Lady,1938,G.Stevens~sr.,9.300000
p-BiF10,Gregory's Girl,1982,B.Forsyth,7.000000
p-BtB3,Going Places,1974,Bt.Blier,18.240000
p-KeA34,Those Daring Young Men in Their Jaunty Jalopies,1969,Annakin,19.799999
p-WHW10,Shadow in the Sky,1952,W.Wright,9.110000
p-KeA31,Those Magnificent Men in Their Flying Machines,1964,Annakin,19.889999
p-APr10,The Crow,1994,Proyas,8.560000
p-EHo10,They Call Me Bruce,1983,Hong,10.290000
p-KeA38,Fifth Musketeer,1978,Annakin,17.100000
p-RRo12,Stromboli,1949,Rossellini,13.140000
p-KeA36,Call of the Wild,1972,Annakin,19.969999
p-OP44,Such Good Friends,1971,Preminger,14.680000
p-WCr48,Music of the Heart,1999,W.Craven,10.260000
p-TYg25,Wait Until Dark,1967,T.Young,10.130000
p-NT127,Blue Hawaii,1961,Taurog,8.860000
p-WCr44,Scream,1996,W.Craven,19.040001
p-GKc4,Chanel Solitaire,1981,Kaczender,16.500000
p-TYg21,The Amorous Adventures of Moll Flanders,1965,T.Young,17.629999
p-MiR10,White Mischief,1988,M.Radford,14.750000
p-WCr40,New Nightmare,1994,W.Craven,12.170000
p-SG69,Les Trois Font la Paire,1957,Guitry,10.190000
p-RD37,Maverick,1994,R.Donner,13.390000
p-TYg20,Thunderball,1965,T.Young,16.559999
p-RZL31,Weekend at the Waldorf,1945,Leonard,16.549999
p-SG60,Versailles,1954,Guitry,14.490000
p-LaH10,Dracula's Daughter,1936,Hillyer,16.049999
p-LTu10,Marriage of A young Stockbroker,1971,Turman,18.959999
p-FDG10,Once in Paris,1978,Gilroy,18.930000
p-RZL37,In the Good Old Summertime,1949,Leonard,5.880000
p-NT120,Bundle of Joy,1957,Taurog,9.320000
p-KeA43,The New Adventures of Pippi Longstocking,1988,Annakin,10.800000
p-CDM22,Joan, the Woman,1917,DeMille,5.610000
p-RZL39,The Duchess of Idaho,1950,Leonard,19.350000
p-FLd20,The Happiest Day of Your Life,1950,Launder,7.550000
p-KFr10,Mad Love,1935,Freund,9.050000
p-SRm1,Blood Bath,1966,Rothman,17.790001
p-PS21,The Beautiful Blonde from Bashful Bend,1949,P.Sturges,7.560000
p-KeA19,Three Men in a Boat,1956,Annakin,8.560000
p-MlW10,Glorifying the American Girl,1929,M.Webb,19.280001
p-TWa10,Foreign Affaires,1935,Walls,7.490000
p-BGi15,Ride the Nightmare,1962,B.Girard,16.410000
p-JqF40,La Kermesse Heroique,1935,Feyder,7.480000
p-TKo15,North Dallas Forty,1979,Kotcheff,14.350000
p-JOC10,The Valley of Gwangi,1968,OConnelly,10.190000
p-NT110,Living it Up,1954,Taurog,6.400000
p-WHu27,The Summer House,1993,W.Hussein,5.370000
p-TKo19,Split Image,1982,Kotcheff,14.140000
p-NT105,Room for one More,1952,Taurog,11.150000
p-PDu3,The House That Dripped Blood,1971,Duffell,5.770000
p-JFg20,Forced Vengance,1982,Fargo,15.270000
p-JqF50,Knight Without Armor,1937,Feyder,15.800000
p-WHu10,Henry VIII and His Six Wives,1972,W.Hussein,14.390000
p-RJR10,Zapped,1982,Rob.Rosenthal,18.209999
p-PlB2,Marlowe,1968,P.Bogart,17.879999
p-RvP6,Underground and Emigrants,1976,vonPraunheim,8.530000
p-WHu14,The Henderson Monster,1980,W.Hussein,15.580000
p-RuB10,The Girl in the Kremlin,1957,Birdwell,10.260000
p-TKo22,Uncommon Valor,1983,Kotcheff,15.200000
p-WHu17,Copacabana,1985,W.Hussein,8.260000
p-RRo20,General della Rovere,1959,Rossellini,14.030000
p-GHo10,Murder in the Cathedral,1951,Hoellering,12.410000
p-KeA25,Very Important Person,1961,Annakin,6.910000
p-PtC10,The Love Letter,1999,P.Chan,6.720000
p-OP10,A Royal Scandal,1945,Preminger,7.220000
p-IBa12,War Games,1983,Badham,13.250000
p-ViH20,Animal Crackers,1930,Heerman,19.440001
p-WRe38,The Great Mouse Detective,1986,Reitherman,5.120000
p-BsK21,Our Hospitality,1923,B.Keaton,17.740000
p-Z5020,Hollywood Bound,1950,UnYear50,12.940000
p-RLT15,Terry Fox Story,1983,R.L.Thomas,19.770000
p-RhM10,Razorback,1984,Mulcahy,10.900000
p-SG33,The Pearls of the Crown,1937,Guitry,11.900000
p-KeR10,Robin Hood: Prince of Thieves,1991,K.Reynolds,15.290000
p-RFl30,The Woman in Red,1935,Florey,11.100000
p-RFl33,Hollywood Boulevard,1936,Florey,16.820000
p-SNe10,The Lost Continent,1951,Newfield,14.760000
p-VtH10,Jew Suss,1940,Harlan,12.420000
p-WRe35,The Many Adventures of Winnie-the-Pooh,1983,Reitherman,8.490000
p-SiN10,New York Nights,1983,Nuchtern,19.290001
p-MN27,The Birdcage,1996,M.Nichols,19.990000
p-AAr10,Rock 'N Roll High School,1979,Arkush,17.629999
p-ADw27,Manhandled,1924,Dwan,19.670000
p-DPt23,Six Pack,1982,Petrie,16.879999
p-IHk20,Brass Target,1978,Hough,7.900000
p-JKw5,Eddie Macon's Run,1983,Kanew,8.710000
p-WiF10,John and Julie,1955,Fairchild,13.070000
p-JqF25,The Kiss,1929,Feyder,9.390000
p-WiW25,Until the End of the World,1992,Wenders,14.380000
p-RLT10,Ticket to Heaven,1981,R.L.Thomas,5.180000
p-BsK27,Battling Butler,1926,B.Keaton,16.549999
p-WiW20,Wings of Desire,1988,Wenders,9.300000
p-IDk3,Tarzan, the Ape Man,1981,Derek,6.070000
p-WRe20,The Jungle Book,1967,Reitherman,13.470000
p-MkG12,The Stand,1994,Garris,8.450000
p-RbC10,Enter the Dragon,1973,Clouse,5.430000
p-PaH54,Last Request,1957,Henreid,16.660000
p-RBu20,Up the Creek,1984,R.Butler,6.730000
p-GPC5,The Cassandra Crossing,1977,Cosmatos,16.540001
p-PaH55,The Diplomatic Corpse,1957,Henreid,19.010000
p-FLl62,Berkeley Square,1933,F.Lloyd,7.170000
p-JoD11,The Howling,1980,Dante,10.780000
p-RhM37,The Shadow,1994,Mulcahy,5.120000
p-LCo10,Hercules,1983,Coates,11.950000
p-ADw52,Around the World,1943,Dwan,5.870000
p-PaH50,Vicious Circle,1957,Henreid,14.990000
p-MCy8,Zorba the Greek,1965,Cacoyannis,19.760000
p-HK58,Lloyd's of London,1936,H.King,16.830000
p-PUs5,Billy Budd,1962,Ustinov,10.610000
p-PUs6,Lady L.,1965,Ustinov,13.710000
p-JKa47,Wyoming,1947,Kane,8.240000
p-IMT10,Die Hard,1988,McTiernan,17.770000
p-RBu10,Hot Lead and Cold Feet,1978,R.Butler,15.180000
p-CAL35,Le Bl\'e en herbe,1954,AutantLara,7.210000
p-ReH10,Die Hard 2,1990,Harlin,8.170000
p-AnS33,The Great Waltz,1972,And.Stone,8.750000
p-GDo92,Viva Knievel,1977,G.Douglas,6.230000
p-MFr16,L'il Abner,1959,Frank,8.470000
p-CBm10,The General,1927,Bruckman,9.260000
p-CAL36,Le Rouge et Le Noir,1954,AutantLara,14.660000
p-PHa10,Fiendish Plot of Fu Manchu,1980,Haggard,12.030000
p-VrS24,I was A Spy,1933,V.Saville,6.940000
p-VrS25,Friday the Thirteenth,1933,V.Saville,19.860001
p-RBu15,Night of the Juggler,1980,R.Butler,16.920000
p-ReH16,Cliffhanger,1993,Harlin,15.350000
p-PaH60,Live Fast, Die Young,1958,Henreid,8.900000
p-RAC20,Battlestar Galactica,1978,Colla,9.600000
p-SBs10,Phase IV,1974,Bass,5.700000
p-AbP10,The Eyes of Youth,1919,Albert~Parker,6.770000
p-RSh5,Bull Durham,1988,Shelton,16.870001
p-NiC10,The Last Starfighter,1984,N.Castle,7.580000
p-TTz11,Gambling House,1950,Tetzlaff,15.570000
p-TTz10,The White Tower,1950,Tetzlaff,15.680000
p-GH15,Diamonds are Forever,1971,G.Hamilton,10.070000
p-ChV26,The Loves of Carmen,1948,Ch.Vidor,13.410000
p-GeK5,Sweeny Todd, the Demon Barber of Fleet Street,1936,G.King,18.120001
p-HK82,Twelve OClock High,1949,H.King,9.380000
p-ClM30,The Little Thief,1989,C.Miller,9.000000
p-yAn10,Johann Strauss, The King without a Crown,1988,Antel,10.880000
p-SRi19,For the Love of the Game,1999,Raimi,15.140000
p-ADw72,Passion,1954,Dwan,10.820000
p-WGr10,Daughter of the Mind,1978,Grauman,7.260000
p-ADw75,Tennessee's Partner,1954,Dwan,14.740000
p-RMu37,Same Time Next Year,1978,Mulligan,13.690000
p-RFl75,Tarzan and the Mermaids,1948,Florey,14.490000
p-RMu46,Kiss Me Goodbye,1983,Mulligan,19.820000
p-MOp21,Madame de,1953,Max~Ophuls,11.220000
p-CaR7,Where's Poppa?,1970,C.Reiner,11.420000
p-RoV15,Don Juan,1973,Vadim,13.110000
p-JHL6,My Name is Julia Ross,1945,J.H.Lewis,8.430000
p-RoV10,Barbarella,1968,Vadim,13.540000
p-RoV13,Pretty Maids All in a Row,1971,Vadim,17.860001
p-Z9830,Merlin,1998,UnYear98,6.780000
p-HaC10,Deadline at Dawn,1946,Clurman,12.060000
p-RMu25,Up the Down Staircase,1967,Mulligan,15.020000
p-DL7,Passionate Friends,1948,Lean,11.330000
p-DL5,Great Expectations,1946,Lean,7.040000
p-DL4,Brief Encounter,1946,Lean,9.820000
p-GBS103,Judge Hardy and Son,1939,Seitz,7.360000
p-GeM5,The Man from Snowy River,1982,Geo.Miller,15.620000
p-GeM2,Mad Max,1987,Geo.Miller,6.700000
p-GTr12,Take this Job and Shove it,1981,Trikonis,8.770000
p-WaF40,The Ghost Train,1941,W.Forde,16.870001
p-CyE30,Mysterious Island,1961,Endfield,10.700000
p-JaS46,Airport 75,1974,Smight,16.010000
p-SL35,The Verdict,1982,Lumet,11.940000
p-MB15,When Things were Rotten,1985,Mel~Brooks,10.390000
p-CLB20,Figaro Qua, Figaro la,1950,C.Bragaglia,16.190001
p-CoH3,Best Little Whorehouse in Texas,1982,Higgins,15.500000
p-RWB42,The One that got Away,1957,R.W.Baker,5.990000
p-HWx22,Irene,1940,H.Wilcox,13.920000
p-PTA12,Magnolia,1999,P.Anderson,8.350000
p-MS28,The Age of Innocence,1993,Scorsese,5.300000
p-MPr11,Pirates of Penzance,1983,M.Pressman,16.700001
p-DSk32,Strange Illusion,1945,Sirk,14.450000
p-FFC24,The Godfather, Part III,1990,Coppola,19.540001
p-ME240,The Spider,1940,Elvey,13.220000
p-JoS5,D.C. Cab,1984,Schumacher,8.850000
p-EG23,The Constant Nymph,1943,E.Goulding,8.870000
p-JN12,The Mudlark,1950,Negulesco,8.800000
p-H60,Mr.~Blanchhard's Secret,1956,Hitchcock,11.950000
p-FrT20,Rock a Bye Baby,1958,Tashlin,8.500000
p-LJe1,The Railway Children,1970,Jeffries,19.959999
p-MS25,Goodfellas,1990,Scorsese,6.810000
p-MS20,After Hours,1985,Scorsese,16.070000
p-JN16,Lure of The Wilderness,1952,Negulesco,19.190001
p-MS22,The Last Temptation of Christ,1988,Scorsese,11.500000
p-DoW81,A Secret Life,1961,D.Weis,9.290000
p-FrT23,Cinderfella,1960,Tashlin,9.730000
p-AbF10,Ms.~45,1981,Ferrara,17.940001
p-MZa5,The Fatal Night,1948,Zampi,6.650000
p-WiB199,Bela Lugosi Meets a Brooklyn Gorilla,1952,Beaudine,12.620000
p-JCv10,To Sir With Love,1965,Clavell,9.470000
p-SL22,Dog Day Afternoon,1975,Lumet,8.580000
p-SL21,Murder on the Orient Express,1974,Lumet,17.660000
p-JnD11,Les Jeux Sont Faits,1947,Delannoy,8.480000
p-SL20,Serpico,1973,Lumet,14.130000
p-HWx17,Sixty Glorious Years,1938,H.Wilcox,16.510000
p-HWx16,Victoria the Great,1937,H.Wilcox,13.000000
p-MS19,The King of Comedy,1982,Scorsese,16.750000
p-H52,To Catch a Thief,1955,Hitchcock,9.860000
p-MS18,Raging Bull,1980,Scorsese,15.290000
p-WaF25,Bulldog Jack,1935,W.Forde,12.360000
p-DaH1,Running Scared,1972,Hemmings,8.800000
p-FFC10,The Outsiders,1983,Coppola,9.960000
p-Z9340,The Man With Three Wives,1993,UnYear93,9.350000
p-RbD3,Putney Swope,1969,Downey,6.240000
p-LlB95,Golden Girl,1951,Bacon,15.530000
p-JMS1,Hester Street,1974,J.M.Silver,11.300000
p-WaF20,Chu Chin Chow,1934,W.Forde,16.629999
p-JBs10,Jekyll and Hyde...Together Again,1982,Belson,10.480000
p-SL50,Running on Empty,1989,Lumet,12.800000
p-RZe20,Contact,1997,Zemeckis,15.830000
p-PAd13,Bagdad Cafe,1989,Adlon,5.270000
p-JHi7,The Spoilers,1955,Hibbs,14.890000
p-PAd14,Rosalie Goes Shopping,1990,Adlon,15.420000
p-RWB58,Quatermass and the Pit,1967,R.W.Baker,9.420000
p-IvR12,Ghostbusters II,1989,Reitman,5.730000
p-RZe17,Death Becomes Her,1992,Zemeckis,13.450000
p-WaF15,Rome Express,1932,W.Forde,6.580000
p-RZe19,Forrest Gump,1994,Zemeckis,8.970000
p-H83,Frenzy,1972,Hitchcock,8.510000
p-H82,Topaz,1969,Hitchcock,6.900000
p-H81,Torn Curtain,1966,Hitchcock,16.240000
p-GiC10,Last Married Couple in America,1980,Cates,11.030000
p-Z9350,Mr.~Baseball,1993,UnYear93,6.530000
p-WaF10,The Ghost Train,1931,W.Forde,17.709999
p-LlB83,Wake Up and Dream,1946,Bacon,13.280000
p-LlB85,I Wonder Who's Kissing Her Now?,1947,Bacon,8.210000
p-LwS90,Destry Rides Again,1927,Seiler,11.010000
p-PaC20,Queen Margot,1994,Chereau,13.580000
p-NKz10,Dream Lover,1994,N.Kazan,7.500000
p-RZe10,Who Framed Roger Rabbit,1988,Zemeckis,13.990000
p-TDa11,Billy Madison,1993,T.Davis,17.830000
p-NoL26,No Escape,1996,N.Lee,13.090000
p-RWB45,A Night to Remember,1958,R.W.Baker,18.120001
p-RoD10,The Black Stallion Returns,1983,Dalva,16.450001
p-H77,Bang! You're Dead,1961,Hitchcock,7.750000
p-H76,The Horseplayer,1961,Hitchcock,6.090000
p-WaW20,Maid in Manhattan,2002,Wang,16.709999
p-RTh3,Tarzan Escapes,1936,R.Thorpe,9.680000
p-H75,Mrs.~Bixby and The Colonel's Coat,1960,Hitchcock,6.200000
p-TDa10,CB4,1993,T.Davis,8.690000
p-H73,Psycho,1960,Hitchcock,14.640000
p-H70,Banquo's Chair,1959,Hitchcock,8.450000
p-JN21,Three Coins in the Fountain,1954,Negulesco,17.670000
p-JaS40,The Secret War of Harry Frigg,1968,Smight,18.040001
p-PK7,The Right Stuff,1983,Ph.Kaufman,18.120001
p-PK6,The Wanderers,1980,Ph.Kaufman,10.770000
p-GeP15,Murder Most Foul,1964,Pollock,14.150000
p-HPo10,Show Boat,1929,Pollard,6.130000
p-RWB82,Mission: Monte Carlo,1985,R.W.Baker,7.120000
p-NLl115,The Life Work of Juan Diaz,1964,N.LLoyd,15.220000
p-NLl114,The Jar,1964,N.LLoyd,16.260000
p-DeM1,Marty,1955,Del.Mann,6.910000
p-DeM4,Desire Under the Elms,1958,Del.Mann,6.920000
p-LlB68,Brother Orchid,1940,Bacon,18.510000
p-SP67,The Firm,1993,S.Pollack,14.270000
p-JaS13,The Dark Pool,1963,Smight,15.040000
p-SP65,Havana,1990,S.Pollack,15.260000
p-LlB64,Invisible Stripes,1939,Bacon,9.020000
p-JA30,High School Confidential!,1958,Arnold,18.790001
p-SP61,Out of Africa,1985,S.Pollack,17.680000
p-AC20,The Great Impersonation,1935,Crosland,6.830000
p-RWB73,The Vault of Horror,1973,R.W.Baker,12.720000
p-NLl106,Oh Youth, oh Beauty,1960,N.LLoyd,13.390000
p-NoB3,Pretty Poison,1968,N.Black,12.510000
p-NLl107,Incident in a Small Jail,1961,N.LLoyd,16.650000
p-TRs12,Tom Jones,1963,T.Richardson,12.130000
p-WlF10,Search and Destroy,1981,Fruet,14.240000
p-TRs17,Laughter in the Dark,1969,T.Richardson,14.380000
p-TRs18,Hamlet,1969,T.Richardson,5.290000
p-NLl103,Hooked,1960,N.LLoyd,14.960000
p-GTh36,Follow that Camel,1967,G.Thomas,10.210000
p-TRs15,The Loved One,1965,T.Richardson,11.870000
p-DSk66,A Time to Love and a Time to Die,1958,Sirk,9.500000
p-CP2,High Season,1988,Peploe,16.840000
p-GBl10,To Kill a Clown,1972,Bloomfield,9.470000
p-PM9,Moscow on the Hudson,1984,Mazursky,9.280000
p-BBe21,The Gang's All Here,1943,Berkeley,10.150000
p-PM6,An Unmarried Woman,1978,Mazursky,19.340000
p-AAS10,Trapped in Space,1994,A.Seidelman,17.049999
p-TB70,The Devil Doll,1936,T.Browning,18.639999
p-JR81,The Diary of a Chambermaid,1946,J.Renoir,18.709999
p-SL15,The Appointment,1969,Lumet,19.650000
p-SL14,Bye Bye Braverman,1968,Lumet,11.600000
p-EG10,Blondie of the Follies,1932,E.Goulding,14.790000
p-GrR10,I was an Adventuress,1940,Ratoff,12.720000
p-LAr4,Wicked Lady,1945,Arliss,17.059999
p-SL10,The Group,1965,Lumet,11.570000
p-GTh55,Carry On Abroad,1972,G.Thomas,5.270000
p-DSk49,Magnificent Obsession,1954,Sirk,16.170000
p-GrR15,Irish Eyes are Smiling,1944,Ratoff,12.730000
p-TyN10,Three Nuts in Search of a Bolt,1964,Ty.Noonan,10.220000
p-VHa10,White Zombie,1932,Halperin,16.340000
p-NoE1,This is my Life,1992,N.Ephron,16.350000
p-SGu10,Judas Kiss,1998,Gutierrez,5.970000
p-JR75,Swamp Water,1939,J.Renoir,16.690001
p-Z9790,Hemoglobin,1997,UnYear97,15.050000
p-JR70,La regle du jeu,1939,J.Renoir,17.870001
p-HDl10,Schtonk,1992,Dietl,10.430000
p-RMp13,Night Plane from Chungking,1942,R.Murphy,15.010000
p-WaF48,Charley's Bighearted Aunt,1941,W.Forde,9.880000
p-DoW95,Critics Choice,1963,D.Weis,16.549999
p-LuV3,Bellisima,1951,Visconti,11.740000
p-FrT13,The Girl Can't Help It,1957,Tashlin,15.020000
p-RVL25,Mother Carey's Chickens,1938,R.V.Lee,11.430000
p-LDF10,Young Warriors,1983,Foldes,15.580000
p-LlB35,Footlight Parade,1933,Bacon,5.390000
p-SP35,They Shoot Horses, Don't They?,1969,S.Pollack,6.420000
p-JBH20,Some Call it Loving,1973,J.B.Harris,18.490000
p-LAl2,The Uninvited,1944,L.Allan,8.130000
p-WiB100,Crazy Knights,1944,Beaudine,15.400000
p-LAl4,The Unseen,1945,L.Allan,13.160000
p-PK20,Henry and June,1990,Ph.Kaufman,18.740000
p-TB55,Dracula,1930,T.Browning,10.840000
p-TaH30,When We Were Kings,1996,Hackford,18.860001
p-LlB36,42nd Street,1933,Bacon,16.980000
p-WHl10,48 Hrs.,1982,W.Hill,12.530000
p-RRw37,These Wilder Years,1956,Rowland,15.520000
p-RDa14,Tarzan and the Jungle Boy,1968,R.Day,18.209999
p-RRw35,Hit the Deck,1955,Rowland,8.880000
p-LyD10,Dream Machine,1990,Dayton,9.440000
p-QMa12,The Stud,1982,Masters,14.260000
p-RRw33,Affair with a Stranger,1953,Rowland,16.000000
p-RDa10,She,1965,R.Day,15.970000
p-RRw32,The 5000 Fingers of Dr.~T,1953,Rowland,18.230000
p-MnB10,Power Play,1981,Burke,16.840000
p-QMa10,A Dangerous Summer,1981,Masters,16.740000
p-RVL28,The Son of Frankenstein,1939,R.V.Lee,19.010000
p-LlB21,Moby Dick,1930,Bacon,15.260000
p-RVL14,The Three Musketeers,1935,R.V.Lee,16.260000
p-SP25,Castle Keep,1964,S.Pollack,5.510000
p-TB60,Freaks,1932,T.Browning,17.490000
p-RVL10,The Count of Monte Christo,1934,R.V.Lee,17.330000
p-JBH10,The Bedford Incident,1965,J.B.Harris,9.980000
p-BW21,Kiss Me Stupid,1964,B.Wilder,15.270000
p-AnM30,Serenade,1955,Ant.Mann,18.620001
p-TB67,The Mark of the Vampire,1935,T.Browning,12.290000
p-AnM37,El Cid,1961,Ant.Mann,7.860000
p-JNm65,Body in the Barn,1964,J.Newman,13.820000
p-JNm64,The Gentleman Caller,1964,J.Newman,8.600000
p-Leh20,The Last Remains,1962,Horn,14.980000
p-RaW2,The Thief of Bagdad,1924,Walsh,7.420000
p-RVL17,The Toast of New York,1937,R.V.Lee,11.260000
p-EK14,Splendor in the Grass,1961,E.Kazan,10.160000
p-BDn7,The Constant Nymph,1933,Dean,13.160000
p-MLa10,Pet Sematary,1989,Lambert,19.790001
p-RCo15,I, Mobster,1958,Corman,6.350000
p-RCo14,Machine Gun Kelly,1958,Corman,19.379999
p-SP57,Tootsie,1982,S.Pollack,17.370001
p-SP55,Absence of Malice,1981,S.Pollack,16.950001
p-RTh12,Above Suspicion,1943,R.Thorpe,15.870000
p-MLa19,Pet Sematary II,1996,Lambert,14.950000
p-CiS40,Eye of the Eagle III,1990,Santiago,14.620000
p-BCl10,A Christmas Story,1983,B.Clark,8.100000
p-TB34,The Big City,1927,T.Browning,18.049999
p-TB35,London After Midnight,1927,T.Browning,11.870000
p-TRs25,The Hotel New Hampshire,1984,T.Richardson,16.600000
p-TRs22,Joseph Andrews,1977,T.Richardson,11.340000
p-CDM9,The Girl of the Golden West,1915,DeMille,7.290000
p-TRs23,The Border,1981,T.Richardson,10.030000
p-MWa10,Wolfen,1981,Wadleigh,19.660000
p-DLD10,Hot Stuff,1979,DeLuise,14.370000
p-CDM3,The Virginian,1914,DeMille,12.150000
p-PaP25,Medea,1970,Pasolini,15.960000
p-SP49,Bobby Deerfield,1977,S.Pollack,6.050000
p-JCi14,The Piano,1993,Campion,7.960000
p-WaB10,Little Miss Marker,1980,W.Bernstein,15.330000
p-SP47,Three Days of the Condor,1976,S.Pollack,9.120000
p-JA15,Revenge of the Creature,1955,Arnold,15.450000
p-SP46,The Way We Were,1975,S.Pollack,6.020000
p-OlA16,Destinees Sentimentales,1999,Assayas,6.240000
p-SP45,The Yakuza,1975,S.Pollack,15.710000
p-RM13,Blood and Sand,1940,Mamoulian,10.160000
p-RVL32,The Son of Monte Christo,1941,R.V.Lee,8.850000
p-DaB9,The Little Colonel,1935,D.Butler,5.490000
p-SP40,Jeremiah Johnson,1972,S.Pollack,5.150000
p-DCh10,Jason and the Argonauts,1963,Chaffey,10.210000
p-JA13,Creature From the Black Lagoon,1954,Arnold,11.550000
p-YAl10,Les Orgeilleux,1953,Y.Allegret,17.959999
p-LuR8,Rio Rita,1929,L.Reed,14.420000
p-RDa25,The Man With Bogart's Face,1980,R.Day,5.380000
p-TaH15,Chuck Berry Hail! Hail! Rock 'n' Roll,1991,Hackford,11.520000
p-GnN10,Hand of Death,1961,Gn.Nelson,14.270000
p-JoL4,Sayonara,1957,J.Logan,10.950000
p-JR20,La Chienne,1931,J.Renoir,12.830000
p-ThD50,The Secret People,1952,Dickinson,17.760000
p-TRs32,The Phantom of the Opera,1990,T.Richardson,9.640000
p-RCo38,The Haunted Palace,1963,Corman,10.390000
p-RCo37,The Terror,1963,Corman,14.490000
p-WRi10,Winter Kills,1979,Richert,6.300000
p-RTh35,The Prisoner of Zenda,1953,R.Thorpe,10.170000
p-JuB100,Alibi Me,1956,Bricken,13.470000
p-PS8,Hail the Conquering Hero,1944,P.Sturges,17.780001
p-IF92,How Green Was my Valley,1941,J.Ford,14.850000
p-PS7,The Miracle of Morgan's Creek,1943,P.Sturges,6.440000
p-PHz10,The Harder They Come,1973,Henzell,13.310000
p-IF91,Tobacco Road,1941,J.Ford,15.750000
p-MSL15,Strange Invaders,1984,M.Laughlin,18.750000
p-HKl17,The Unguarded Moment,1956,Keller,14.860000
p-AdL20,Lolita,1997,Lyne,5.730000
p-PS3,Sullivan's Travels,1941,P.Sturges,7.970000
p-RaT9,Appointment with Venus,1948,R.Thomas,15.230000
p-MSL10,Strange Behavior,1981,M.Laughlin,16.240000
p-WGi15,The Manitou,1978,Girdler,12.380000
p-JNm30,This Island Earth,1955,J.Newman,9.680000
p-SFr43,The Guardsman,1931,S.Franklin,11.800000
p-ClC20,Les Biches,1968,Chabrol,13.840000
p-IS20,Madame Sousatzka,1988,Schlesinger,8.810000
p-AdL5,Flashdance,1983,Lyne,12.170000
p-RCo27,The Little Shop of Horrors,1960,Corman,11.010000
p-IF88,Drums Along the Mohawk,1939,J.Ford,11.200000
p-RTh27,Three Little Words,1950,R.Thorpe,5.600000
p-IF87,Young Mr.~Lincoln,1939,J.Ford,12.320000
p-IF86,Stagecoach,1939,J.Ford,6.750000
p-HAs6,Coming Home,1978,Ashby,9.730000
p-RCo24,A Bucket of Blood,1959,Corman,6.090000
p-RCo23,The Wasp Woman,1959,Corman,17.180000
p-RHv10,Critters 4,1991,R.Harvey,19.230000
p-HAs3,The Last Detail,1974,Ashby,11.270000
p-WlB10,Dick Tracy,1945,Berke,15.160000
p-WlB12,Jungle Jim,1948,Berke,9.960000
p-WlB14,Treasure of Monte Christo,1949,Berke,10.410000
p-JuD13,Tales of Manhattan,1942,Duvivier,13.620000
p-WGi10,Day of the Animals,1977,Girdler,13.180000
p-VAr10,Lovers,1992,Aranda,12.700000
p-JuD10,The Great Waltz,1938,Duvivier,6.960000
p-RCo30,The Pit and the Pendulum,1961,Corman,9.730000
p-FRJ30,Bulldog Drummond,1929,F.R.Jones,7.410000
p-GSy4,Anchors Aweigh,1945,Sidney,7.800000
p-JsS10,Easy Money,1983,Signorelli,8.950000
p-BW17,The Apartment,1960,B.Wilder,14.680000
p-BW18,One, Two, Three,1961,B.Wilder,9.900000
p-BW19,Irma la Douce,1963,B.Wilder,19.650000
p-LM9,All Quiet on the Western Front,1930,Milesstone,13.090000
p-SSR15,Silent Tongue,1994,Sheppard,11.110000
p-RTh52,The Venetian Affair,1954,R.Thorpe,13.280000
p-BW10,Stalag 17,1953,B.Wilder,19.860001
p-PeC10,Highpoint,1984,P.Carter,15.980000
p-WHl32,Geronimo: An American Legend,1993,W.Hill,8.990000
p-Z4920,Symphony in Black,1935,Unknown49,14.030000
p-IrR12,Rhapsody in Blue,1945,Rapper,12.550000
p-MBd10,One Eyed Jacks,1961,Brando,19.230000
p-IrR10,The Corn is Green,1945,Rapper,16.850000
p-POC25,Inventing the Abbots,1997,OConnor,15.080000
p-IGs20,Zero Patience,1994,Greyson,6.760000
p-RCo48,Gas-s-s!,1970,Corman,9.700000
p-MBu10,Exterminator 2,1984,Buntzman,15.470000
p-RCo47,Bloody Mama,1970,Corman,9.930000
p-IgR15,Three Husbands,1950,Reis,16.760000
p-RCo44,The Wild Angels,1966,Corman,9.110000
p-RCo43,The Tomb of Ligeia,1965,Corman,14.390000
p-IgR19,New Mexico,1952,Reis,11.980000
p-RTh42,The Student Prince,1954,R.Thorpe,14.050000
p-RTh40,Knights of the Round Table,1954,R.Thorpe,5.530000
p-TMy10,Riddle of the Sands,1978,Maylam,10.390000
p-SFr60,The Good Earth,1937,S.Franklin,17.799999
p-WHl20,Another 48 Hrs.,1982,W.Hill,8.360000
p-AdL10,Fatal Attraction,1988,Lyne,13.060000
